textID	 # words 	genre	year	title	author	source
336150	 606 	MAG	1987	Hollywood Rediscovers Romance	DENISE WORRELL	Time Magazine: 1987/09/07
337050	 478 	MAG	1987	Famine Hunger stalks Ethiopia once again  --  and aid groups fear the worst	MICHAEL S. SERRILL	Time Magazine: 1987/08/21
336550	 508 	MAG	1987	Striking While the Owners Are Cool	TOM CALLAHAN	Time Magazine: 1987/10/19
336650	 458 	MAG	1987	The Shrinking of Fat City	JOHN GREENWALD	Time Magazine: 1987/11/02
336750	 518 	MAG	1987	The Misadventures of el Patron	JACOB V. LAMAR JR	Time Magazine: 1987/11/16
336850	 540 	MAG	1987	Rethinking The Fair Game Rules	LAURENCE I. BARRETT	Time Magazine: 1987/11/30
480750	 3,523 	MAG	1987	A yield against the odds. Harvest time on a Missouri farm	Richard Rhodes	Harpers: 1987-04 p. 53-57
494850	 2,014 	MAG	1987	AGAINST AUSTERITY	Kuttner, Robert	The New Republic: 12/28/87, Vol. 197 Issue 26, p16-18, 3p
337150	 420 	MAG	1988	South Korea Guilt Trips		Time Magazine: 1988/01/04
337250	 466 	MAG	1988	The Budget's Hidden Horrors	MARGOT HORNBLOWER	Time Magazine: 1988/01/18
337350	 552 	MAG	1988	On The Grapevine		Time Magazine: 1988/02/01
337450	 145 	MAG	1988	For the First Time, a Black Medal		Time Magazine: 1988/02/15
337550	 136 	MAG	1988	Business Notes DEALS		Time Magazine: 1988/02/29
337750	 474 	MAG	1988	Special Report: The Crisis In Nursing	CHRISTINE GORMAN	Time Magazine: 1988/03/14
337850	 371 	MAG	1988	Historic Roles WASHINGTON GOES TO WAR	STEFAN KANFER	Time Magazine: 1988/03/28
337950	 150 	MAG	1988	World Notes WEST GERMANY		Time Magazine: 1988/04/11
338050	 517 	MAG	1988	Kitty Provides the Passion	RICHARD STENGEL	Time Magazine: 1988/12/02
338150	 427 	MAG	1988	Driven by Uncontrollable Passions A TAXING WOMAN	RICHARD SCHICKEL	Time Magazine: 1988/01/16
338250	 193 	MAG	1988	Arctic Trouble		Time Magazine: 1988/01/30
339250	 149 	MAG	1988	American Notes CRIME		Time Magazine: 1988/09/26
339350	 414 	MAG	1988	Time Magazine Contents Page October 3, 1988		Time Magazine: 1988/10/03
339450	 508 	MAG	1988	How It Plays In Toledo	WALTER SHAPIRO	Time Magazine: 1988/10/17
339050	 499 	MAG	1988	Separation Of Church and Dreck WHEAT THAT SPRINGETH GREEN by J.F. Powers; Knopf; 352 pages; $18.95	CHRISTOPHER PORTERFIELD	Time Magazine: 1988/08/29
339150	 505 	MAG	1988	Diplomacy Courtship, Japanese-Style	MICHAEL S. SERRILL	Time Magazine: 1988/09/12
338350	 484 	MAG	1988	'My Wife Is a Very Independent Lady'	HOWARD G. CHUA-EOAN	Time Magazine: 1988/06/06
338450	 428 	MAG	1988	What's Under the Blanket Coverage?	RICHARD ZOGLIN	Time Magazine: 1988/06/13
338550	 505 	MAG	1988	White Among Blacks	OTTO FRIEDRICH	Time Magazine: 1988/06/27
338650	 533 	MAG	1988	The Fear of Losing a Culture	RICHARD RODRIGUEZ RICHARD RODRIGUEZ, A FREE-LANCE WRITER, EDITOR AND EXPERT ON HISPANIC AFFAIRS, IS 	Time Magazine: 1988/04/11
338750	 560 	MAG	1988	What The Drought Hath Wrought	BARRY HILLENBRAND	Time Magazine: 1988/03/25
338850	 141 	MAG	1988	World Notes SPAIN		Time Magazine: 1988/08/08
338950	 161 	MAG	1988	World Notes TERRORISM		Time Magazine: 1988/08/22
339550	 163 	MAG	1988	Business Notes REAL ESTATE		Time Magazine: 1988/10/31
339650	 469 	MAG	1988	Bush's Most Valuable Player	JACK E. WHITE	Time Magazine: 1988/11/14
432450	 4,066 	MAG	1989	How Disney Does It	Charles Leerhsen	Newsweek: 1989: : 48-54
419850	 4,336 	MAG	1990	Rotiss: The greatest game for baseball fans since baseball	Cobb, N.<BR>Byrd, R.	Smithsonian:  Jun90: Vol. 21 Issue 3, p100, 9p, 7 illustrations
420450	 2,192 	MAG	1990	Paying for college	Buckley, J.	U.S. News & World Report:  10/29/90: Vol. 109 Issue 17, p89, 3p, 4c
344750	 521 	MAG	1991	The Political Interest Shame on Them All	MICHAEL KRAMER	Time Magazine: 1991/10/21
344850	 107 	MAG	1991	Old Dog Learns New Trick	JANICE CASTRO	Time Magazine: 1991/11/04
344950	 477 	MAG	1991	Is It Really That Wacky?	PICO IYER	Time Magazine: 1991/11/18
345050	 161 	MAG	1991	Remembrance 'It Must Be a War Game'	WARREN K. TAYLOR	Time Magazine: 1991/12/02
345150	 474 	MAG	1991	European Community: Blueprint for the Dream	JILL SMOLOWE	Time Magazine: 1991/12/23
421950	 2,665 	MAG	1991	Warren and me	Belsky, G.	Money:  Aug91: Vol. 20 Issue 8, p70, 4p, 3c
421250	 1,981 	MAG	1991	Sy and Dorothea Barlowe: Illustrating nature	Watts, S.	American Artist:  Feb1991: Vol. 55 Issue 583, p56, 7p, 8c, 4bw
423150	 1,837 	MAG	1992	Exploring the extreme ultraviolet. (cover story)	Cowen, R.	Science News:  5/23/92: Vol. 141 Issue 21, p344, 3p, 1 diagram, 2c
423450	 4,840 	MAG	1992	Sinead speaks. (cover story)	Light, Alan	Rolling Stone:  10/29/92 Issue 642: p50, 5p, 2c
387550	 2,116 	MAG	1992	HOME ALONE 2	Sachs, Jeffrey<SUP>1</SUP>	New Republic:  12/21/92: Vol. 207 Issue 26, p23-25, 3p
345250	 477 	MAG	1992	Best of 1991		Time Magazine: 1992/01/06
396450	 1,951 	MAG	1992	Another Famous Lion Hunter	Mueller, Larry	Outdoor Life: Feb 1992: . Vol. 189, Iss. 2;  pg. 40, 3 pgs
409450	 4,996 	MAG	1993	Outdoors unlimited		outdoor life: Mar 1993: . Vol. 191, Iss. 3;  pg. 73, 9 pgs
399550	 1,345 	MAG	1994	Firms that invest in themselves promise big profits	Sivy, Michael	Money: Sep 1994: . Vol. 23, Iss. 9;  pg. 60, 5 pgs
409550	 1,881 	MAG	1994	Jet-assisted angling		Outdoor Life: Jul 1994: . Vol. 194, Iss. 1;  pg. 20, 4 pgs
410750	 2,639 	MAG	1994	Energy efficiency: The key to international growth		USA Today Magazine: Mar 1994: . Vol. 122, Iss. 2586;  pg. 82, 3 pgs
426050	 1,829 	MAG	1994	Make practice perfect	Csatari, Jeffrey	Mens Health:  Dec94: Vol. 9 Issue 10, p116, 3p, 5 diagrams, 1c
393650	 1,325 	MAG	1994	Towering forms	Degener, Patricia	American Craft: Aug 1994: . Vol. 54, Iss. 4;  pg. 32, 6 pgs
394850	 1,293 	MAG	1995	Challenging planetary nebulae	Franch, John	Astronomy: Mar 1995: . Vol. 23, Iss. 3;  pg. 74, 6 pgs
426450	 2,269 	MAG	1995	Caste-off orangs. (cover story)	Raloff, Janet	Science News:  3/25/95: Vol. 147 Issue 12, p184, 3p, 5c, 1bw
66350	 507 	MAG	1996	THE CASE FOR THE DEFENSE		Sports Illustrated: October 28, 1996
428850	 2,441 	MAG	1996	Radio astronomy with a satellite dish	Rogers, Alan E E	Sky and Telescope: Aug 1996: . Vol. 92, Iss. 2;  pg. 75, 4 pgs
429150	 2,881 	MAG	1996	Hard questions: An interview with John Danforth		Christian Century: Jul 31-Aug 7, 1996: . Vol. 113, Iss. 23;  pg. 746, 4 pgs
387750	 1,803 	MAG	1997	Ka-boom! How stars explode	Robert Naeye	Astronomy: Jul 1997: . Vol. 25, Iss. 7;  pg. 44, 6 pgs
400150	 4,139 	MAG	1998	Bucks County, Pennsylvania, fraktur	Cory M Amsler	Magazine Antiques: Apr 1998: . Vol. 153, Iss. 4;  pg. 582, 10 pgs
403150	 4,423 	MAG	1999	This new house	Daniel Akst	Money: Jan 1999: . Vol. 28, Iss. 1;  pg. 106, 7 pgs
407850	 4,750 	MAG	1999	The big 6 nutrition trends for the next millennium	Elizabeth Somer	Shape: Sep 1999: . Vol. 19, Iss. 1;  pg. 77, 10 pgs
407150	 1,508 	MAG	1999	Dear Mother		Mother Earth News: Jun/Jul 1999: . , Iss. 174;  pg. 6, 3 pgs
412250	 990 	MAG	2000	The great summer camp mystery	Johnny D Boggs	Boys Life: Aug 2000: . Vol. 90, Iss. 8;  pg. 35, 3 pgs
412650	 2,237 	MAG	2000	In praise of pearls		Town and Country: Sep 2000: . Vol. 154, Iss. 5244;  pg. 232, 7 pgs
408850	 1,474 	MAG	2000	The great big telescope	Dawn Stover	Popular Science: Jan 2000: . Vol. 256, Iss. 1;  pg. 62, 4 pgs
419550	 1,707 	MAG	2001	'Night and day'	Sean Deveney	Sporting News: Nov 12, 2001: . Vol. 225, Iss. 46;  pg. 38, 3 pgs
417850	 1,984 	MAG	2001	The ghosts of Vanderlee Pass	Iain Lawrence	Boys Life: Oct 2001: . Vol. 91, Iss. 10;  pg. 24, 6 pgs
411050	 2,426 	MAG	2001	THE WEEK		National Review:  10/15/2001: Vol. 53 Issue 20, p8-12, 3p
416750	 2,125 	MAG	2001	Chronicles of Black courage	Lerone Bennett Jr	Ebony: Aug 2001: . Vol. 56, Iss. 10;  pg. 96, 4 pgs
399850	 3,126 	MAG	2002	And now they tell us women don't realy like sports?	Mariah Burton Nelson	Ms: Winter 2002: . Vol. 12, Iss. 4;  pg. 32, 5 pgs
423750	 888 	MAG	2002	The sky in December and January	Joe Rao	Natural History: Dec 2001/Jan 2002: . Vol. 110, Iss. 10;  pg. 35
386550	 4,040 	MAG	2003	IRAQ'S OPPRESSED MAJORITY	Cockburn, Andrew	Smithsonian:  Dec2003: Vol. 34 Issue 9, p98-105, 8p, 9c
402150	 808 	MAG	2003	Redbook's 2-week get-lean guide	Sarah Bowen Shea	Redbook: Jul 2003: . Vol. 201, Iss. 1;  pg. 48
403350	 2,686 	MAG	2003	The #1 way to stay head-over-heels in love	Charlotte Latvala	Redbook: Aug 2003: . Vol. 201, Iss. 2;  pg. 136
400950	 615 	MAG	2003	Threads on the edge		American Craft: Apr/May 2003: . Vol. 63, Iss. 2;  pg. 50, 4 pgs
376550	 160 	MAG	2003	Rankling Resumes	BARBARA KIVIAT	Time Magazine: 2003/11/24
376650	 129 	MAG	2003	How She Caught the Eye of Tiger	REBECCA WINTERS	Time Magazine: 2003/12/08
376750	 471 	MAG	2003	High-Alert Holidays	BRUCE CRUMLEY	Time Magazine: 2003/12/22
413550	 531 	MAG	2004	A splash of color	Jil Peters	Sunset: Jun 2004: . Vol. 212, Iss. 6;  pg. 106, 3 pgs
413250	 1,124 	MAG	2004	THE NUKE NEXT DOOR	Trish Riley	E: the Environmental Magazine: May/Jun 2004: . Vol. 15, Iss. 3;  pg. 14, 3 pgs
415650	 1,159 	MAG	2004	HIGH POINTS USA: SOUTHERN STATES	Joe Glickman	Backpacker: Oct 2004: . Vol. 32, Iss. 8;  pg. 64A, 5 pgs
411250	 1,897 	MAG	2004	Romance After Reality	Tom Gliatto	People: Feb 2, 2004: . Vol. 61, Iss. 4;  pg. 74
364550	 412 	MAG	2004	Food For Thought	MICHELE ORECKLIN	Time Magazine: 2004/01/17
364650	 512 	MAG	2004	Heeding the Call Of The Cleric	PAUL QUINN-JUDGE	Time Magazine: 2004/02/31
364750	 474 	MAG	2004	The Obesity Warriors	CLAUDIA WALLIS	Time Magazine: 2004/06/07
364850	 281 	MAG	2004	Hop On Your Scooter, See The Sights	SARAH STURMON DALE	Time Magazine: 2004/06/21
364950	 548 	MAG	2004	When It Rains, It Pours	LEV GROSSMAN	Time Magazine: 2004/03/05
365050	 232 	MAG	2004	Hair To The Chief!	CAROLINA A. MIRANDA	Time Magazine: 2004/03/19
379250	 22 	MAG	2005	A Market of One	CAROLINA A. MIRANDA	Time Magazine: 2005/08/15
418250	 1,055 	MAG	2005	BETTING AGAINST THE HOUSE	Justin Fox	Fortune: Jun 13, 2005: . Vol. 151, Iss. 12;  pg. 25, 3 pgs
378350	 518 	MAG	2005	Coming Back Is Hard To Do	JAMES PONIEWOZIK	Time Magazine: 2005/06/06
377150	 427 	MAG	2005	Can Granola Grow Up?	DANIEL EISENBERG	Time Magazine: 2005/01/24
398450	 2,309 	MAG	2006	America's Best Health Plans. (cover story)	Andrews, Michelle	U.S. News & World Report:  11/6/2006: Vol. 141 Issue 17, p68-77, 5p, 2 charts, 4c
383450	 4,505 	MAG	2006	Quebec country furniture at the Shelburne Museum	Jean M Burks	Magazine Antiques: Apr 2006: . Vol. 169, Iss. 4;  pg. 124, 10 pgs
386250	 494 	MAG	2006	Four Winns 21	Jeanne Craig	Motor Boating: Oct 2006: . Vol. 198, Iss. 4;  pg. 42
384550	 4,646 	MAG	2006	TORTURED LOVE	Hara Estroff Marano	Psychology Today: Jul/Aug 2006: . Vol. 39, Iss. 4;  pg. 94, 8 pgs
391550	 679 	MAG	2007	Sweet Dreams	Jim Motavalli	E: the Environmental Magazine: Nov/Dec 2007: . Vol. 18, Iss. 6;  pg. 42, 2 pgs
390950	 2,345 	MAG	2007	The Bitchiest Stars In Hollywood		Cosmopolitan: Sep 2007: . Vol. 243, Iss. 3;  pg. 220
391050	 734 	MAG	2007	Yoga for a younger, prettier face		Town and Country: Sep 2007: . Vol. 161, Iss. 5328;  pg. 140
390150	 2,200 	MAG	2007	Hammered	Bill Strickland	Bicycling: Aug 2007: . Vol. 48, Iss. 7;  pg. 74, 4 pgs
389750	 3,121 	MAG	2007	GROWING TRUST	Barbara Kingsolver	Mother Earth News: Jun/Jul 2007: . , Iss. 222;  pg. 70, 6 pgs
405450	 1,138 	MAG	2009	The World	Alex Altman	[Time; New York(PMID: 28294)]: Jun 22, 2009: . Vol. 173, Iss. 24;  pg. 14
406450	 1,276 	MAG	2009	You look just like your Father	Jim Dinn	U.S. Catholic: May 2009: . Vol. 74, Iss. 5;  pg. 34, 3 pgs
739350	 894 	NEWS	1861	FROM THE REBEL STATES.; Movements in Eastern Tennessee.The Destruction of the Rebel Communications. GREAT ALARM IN RICHMOND.Rebel Losses at the battle		New York Times: (Features): 18611123
739750	 881 	NEWS	1863	Danger of Extravagant Estimates of 		New York Times: (Editorials): 18630707
739950	 1,304 	NEWS	1864	Life Assurance by Government An English Scheme		New York Times: (Editorials): 18640407
740250	 350 	NEWS	1865	Another Account Further Particulars of the Finding of the Buoy		New York Times: (Features): 18650816
740350	 1,288 	NEWS	1867	AFFAIRS IN GEORGIA.; Political Movements--The Question of Labor--Railroads, &amp;c		New York Times: (Features): 18670624
740550	 842 	NEWS	1870	CONFESSION OF A MURDERER.; Four Years' Silence at Length Broken--The Maggie Carney Murder in Philadeiphia		New York Times: (Features): 18700708
740650	 1,219 	NEWS	1871	ATTITUDE OF THE GOVERNMENT.; Could Members of the San Domingo Commission be Treated as Spies by Cabral Secretary Robeson Defines the Position of the U		New York Times: (Features): 18710328
740750	 1,125 	NEWS	1871	A Statement Requiring Explanation		New York Times: (Editorials): 18710807
740950	 443 	NEWS	1872	Dana's Opinion of Gen. Grant Before He Was Refused the Custom-House		New York Times: (Features): 18720628
741150	 687 	NEWS	1873	Old-Fashioned Winters		New York Times: (Editorials): 18730307
741250	 568 	NEWS	1873	A GYMNASTIC TOURNAMENT		New York Times: (Editorials): 18730802
741350	 751 	NEWS	1874	DEMOCRATS AND WORKING MEN		New York Times: (Editorials): 18740107
781750	 717 	NEWS	1875	FEMALE INGENUITY.		New York Times: (Editorials): 18750502
741750	 674 	NEWS	1875	BURIED WITH BOMBS		New York Times: (Editorials): 18751007
742550	 1,324 	NEWS	1878	CURRENT ENGLISH TOPICS.; POLITICAL AND GENERAL NOTES. THE EASTERN QUESTION--BOGUS NEWS MANUFACTURED IN LONDON--SPEECH BY A MEMBER OF PARLIAMENT--THE L		New York Times: (Features): 18780120
742650	 871 	NEWS	1878	FRAUDULENT FAILURES		New York Times: (Editorials): 18780423
742850	 627 	NEWS	1878	A DEMAGOGUE'S DEFEAT		New York Times: (Editorials): 18781107
742950	 481 	NEWS	1879	AFFAIRS OF THE NATION.; INSTRUCTIONS FOR COLLECTOR MERRITT. A LETTER FROM THE PRESIDENT INSISTING THAT NO DISCRIMINATION SHALL BE MADE AGAINST GEN. AR		New York Times: (Features): 18790212
743450	 907 	NEWS	1880	COMPULSORY CURRENCY		New York Times: (Editorials): 18800602
743550	 770 	NEWS	1880	PRESIDENT HAYES'S JOURNEY.; RECEPTIONS IN IOWA-THE PARTY REACHES OMAHA		New York Times: (Features): 18800904
743650	 793 	NEWS	1880	AN AMERICAN BISHOP ABROAD		New York Times: (Editorials): 18801207
781150	 713 	NEWS	1880	AFFAIRS IN FOREIGN LANDS.; POLITICAL EVENTS IN GREAT BRITAIN.		New York Times: (Features): 18800520
780550	 399 	NEWS	1880	A HARD CONTEST IN GEORGIA.; THE REPUBLICANS DECIDE NOT TO NOMINATE A STATE TICKET--PROSPECTS OF A FAIR CONTEST.		New York Times: (Features): 18800908
744050	 856 	NEWS	1881	OUR FOREIGN RELATIONS		New York Times: (Editorials): 18811207
780850	 466 	NEWS	1881	GENERAL RAILWAY NOTES.; PENNSYLVANIA OFFICERS AND STATEMENTS --NEW LONG ISLAND CORPORATION.		New York Times: (Features): 18810324
743750	 907 	NEWS	1881	A SERIOUS MISTAKE		New York Times: (Editorials): 18810315
744450	 736 	NEWS	1882	CHICAGO MARKETS IRREGULAR.; GRAIN GENERALLY STRONGER, WHEAT TAME, AND PROVISIONS GENERALLY HIGHER		New York Times: (Features): 18821116
744650	 573 	NEWS	1883	ORDWAY AND HIS PEOPLE		New York Times: (Editorials): 18830515
744850	 520 	NEWS	1883	SHALL WE ABOLISH SERMONS?		New York Times: (Editorials): 18831023
780750	 449 	NEWS	1883	CAPT. DAWSON'S KNIGHTHOOD.; HONORED BY THE POPE FOR HIS EFFORTS TO SUPPRESS DUELING.		New York Times: (Features): 18831124
781550	 299 	NEWS	1884	MR. LOGAN'S LETTER.		New York Times: (Editorials): 18840723
744950	 496 	NEWS	1884	SECULAR PIE		New York Times: (Editorials): 18840115
745050	 657 	NEWS	1884	BEES		New York Times: (Editorials): 18840407
745250	 574 	NEWS	1884	ARREST OF A COTTON BROKER.; A LAWYER AND DETECTIVE WHILE CHASING HIM MISTAKEN FOR THIEVES		New York Times: (Features): 18841008
780950	 403 	NEWS	1886	A FAREWELL TO ABERDEEN; DUBLIN HONORS THE RETIRING VICEROY.A REMARKABLE DEMONSTRATION UPON THE DEPARTURE OF LORD AND LADY ABERDEEN FROM THE IRISH CAPI	Commercial Cable from Our Own Correspondent.	New York Times: (Features): 18860804
745850	 288 	NEWS	1886	KILLED BY THE GUARD.; DESPERATE ATTEMPT TO ESCAPE OF TWO CONVICTS		New York Times: (Features): 18860928
745650	 1,140 	NEWS	1886	A NEEDED LESSON		New York Times: (Editorials): 18860107
780650	 320 	NEWS	1886	AN UMPIRE'S PERIL.; A FREE FIGHT AT A GAME OF BALL IN CINCINNATI.		New York Times: (Features): 18860712
745950	 842 	NEWS	1887	DR. M'GLYNN'S SUCCESSOR		New York Times: (Features): 18870128
672250	 824 	NEWS	1889	LET US HAVE PEACE		New York Times: (Editorials): 18891002
672350	 250 	NEWS	1890	Editorial Article 4 -- No Title		New York Times: (Editorials): 18900307
672650	 594 	NEWS	1891	HARRISON OFF FOR TEXAS; HOSPITALITIES OF MEMPHIS AND LITTLE ROCK. A NIGHT RIDE THROUGH MISSISSIPPI -- RECEIVED BY THE GOVERNOR IN ARKANSAS -- AN INVIT		New York Times: (Features): 18910418
672750	 874 	NEWS	1891	CAMPAIGN DUTIES ON WOOL		New York Times: (Editorials): 18910902
781850	 442 	NEWS	1892	BLAINE HOLDS HIS OWN.; NO SIGNS LAST NIGHT OF ANY IMMEDIATE DANGER.		New York Times: (Editorials): 18921223
672950	 694 	NEWS	1892	EXPLORERS IN AUSTRALIA		New York Times: (Editorials): 18920602
673150	 893 	NEWS	1893	BLOCK SYSTEMS		New York Times: (Editorials): 18930207
673550	 521 	NEWS	1894	ANOTHER STUDENT IS MISSING.; It Is Thought at Harvard that Five Young Men Were Drowned		New York Times: (Features): 18940518
673650	 420 	NEWS	1894	END OF THE CABLE FAST AT PIER A.; The Mackay-Bennett Finishes the Connection Between New-York and Europe		New York Times: (Features): 18940903
674150	 535 	NEWS	1896	PADEREWSKI SAILS AWAY.; His Admirers Thronged to 	Lawson Purdy, Secretary of 	New York Times: (Editorials): 18960423
674550	 677 	NEWS	1897	BOSTON GIRL IS MISSING; Grace Stevenson Left Her Home at 1478 Beacon Street, on April 26. HER FATHER A MILLIONAIRE Parents Search for Her for Over Two		New York Times: (Features): 18970710
674650	 1,016 	NEWS	1897	COL. WARING HAS DECLINED; He Will Not Make the Race for Controller on the Henry George Ticket. MR. DAYTON HAS ACCEPTED The ex-Postmaster Will Probably		New York Times: (Features): 18971013
674750	 679 	NEWS	1898	MEDIATION		New York Times: (Editorials): 18980407
674950	 1,197 	NEWS	1898	AMERICA'S PEACE TERMS; Members of the Commission Receive Final Instructions from the President. NO DEVIATION IS PERMISSIBLE Spanish Delegates to be To		New York Times: (Features): 18980916
675050	 1,016 	NEWS	1898	MOB VIOLENCE IN HAVANA; Three Murders Committed Yesterday and 29 People Wounded. GEN. BROOKE IS IN COMMAND Spanish Lines Contracted and Americans Ente		New York Times: (Features): 18981228
781350	 332 	NEWS	1899	BIG IRON MINING DEAL.; United States Iron Company Buys All the Property of the West Point Mining Company.		New York Times: (Features): 18991107
781250	 623 	NEWS	1899	ARMY APPROPRIATION BILL.; Senate Passes It with Amendments, Which Are Accepted by the House.		New York Times: (Features): 18990304
675150	 872 	NEWS	1899	MRS. CROKER AND MR. MOSS; Mazet Committee's Counsel Says She Gave Him Some Information. SHE WILL NOT BE SUBPOENAED Devery's Examination Will Go On To-		New York Times: (Features): 18990410
675250	 355 	NEWS	1899	LOST ON THE MOUNTAINS.; Mrs. Llewellyn Spends Two Days in Wandering in the Forest. 		New York Times: (Features): 18990728
675350	 1,069 	NEWS	1899	FIERCE BATTLE AT PUERTO CABELLO; More Than 650 Killed and Wounded in the Fighting. CITY HELD OUT TWO DAYS Its Defender Refused to Recognize Castro's G		New York Times: (Features): 18991113
675450	 1,192 	NEWS	1900	DAY'S DEVELOPMENTS IN STEEL AND WIRE; Reports of Mismanagement in 	Wireless Telegraph and Cable from 	New York Times: (Features): 19000419
675950	 513 	NEWS	1902	BRITISH 'REMOUNTS.'		New York Times: (Editorials): 19020205
676150	 193 	NEWS	1902	ANXIOUS FOR BOYS ON LAKE; Three Glencoe Families in Distress Over Long Absence of Party in Sidewalk Boat		Chicago Tribune: 19020910
676350	 448 	NEWS	1903	CONCORDAT AND 'DISCORDAT.'		New York Times: (Editorials): 19030405
676650	 840 	NEWS	1904	ANARCHIST MACQUEEN HERE TO SERVE SENTENCE; Crosses 	Wireless Telegraph and Cable from 	New York Times: (Features): 19040411
677150	 509 	NEWS	1905	INTERPRETING THE CROPS		New York Times: (Editorials): 19051210
677250	 1,787 	NEWS	1906	BAILEY ROUTS SPOONER AND KNOX ON RATE BILL; Shows They Misled 	Wireless Telegraph and Cable from 	New York Times: (Features): 19060411
677450	 176 	NEWS	1907	Letters		New York Times: (Letters): 19070107
781050	 696 	NEWS	1907	J.M. VARNUM KILLED IN HIS AUTOMOBILE; Chauffeur Had Tried to Cross in Front of a Street Car, Which Struck Machine. WIFE AND FRIENDS WITH HIM Ex-Surrog	Wireless Telegraph and Cable from 	New York Times: (Features): 19070327
677850	 1,001 	NEWS	1907	ADRIFT 72 HOURS AT SEA IN A GALE; With Mast of Sloop Gone and No Food or Water, Brooklyn Fishermen Almost Perished. CAUGHT IN A HEAVY STORM Had to Bea	Wireless Telegraph from 	New York Times: (Features): 19071127
677950	 1,445 	NEWS	1908	MOVE TO PUT MORSE INTO BANKRUPTCY; Involuntary Petition Against Him to be Filed in 	Long Distance Telephone to 	New York Times: (Features): 19080219
678050	 929 	NEWS	1908	CONFLICTING REPORTS ABOUT MR. CLEVELAND; Authorized Statement by Mrs. Cleveland Says He Is Slowly but Surely Recovering. HAS SUFFERED NO CHECK Reporte	Long Distance Telephone to 	New York Times: (Features): 19080503
781450	 1,030 	NEWS	1909	ACCUSES PHYSICIANS IN A LUNACY CASE; Mrs. Warner, Sent to Asylum on Word of Drs. Packer and Wilgus, Seeks to Collect Judgment. PUTS SHERIFF ON 	WILL IRWIN. Author of '	New York Times: (Features): 19091015
678450	 551 	NEWS	1909	CARUSO NOT TO SING HERE; Tenor Will Return to Italy and Rest Until Fall		Chicago Tribune: 19090410
678750	 167 	NEWS	1910	Letters		New York Times: (Letters): 19100106
678850	 266 	NEWS	1910	Letters		New York Times: (Letters): 19100303
679050	 1,095 	NEWS	1910	TOPICS OF 		New York Times: (Editorials): 19100623
679250	 515 	NEWS	1910	CANADA'S LOYALTY		New York Times: (Editorials): 19101105
679350	 541 	NEWS	1911	HYDE BOUND HOME; GOT AWAY IN A FOG; Takes a Train at St. Augustine and Says He Has Just Heard What's Happened Here	HARRY N. ATWOOD. By Telegraph to 	New York Times: (Features): 19110115
680050	 3,017 	NEWS	1912	ROUT ROOSEVELT ON INDIANA VOTE; Twelve More Delegates Given to Taft -- Unanimous Except in One District	Marconi Transatlantic Wireless Telegraph to 	New York Times: (Features): 19120611
681650	 2,178 	NEWS	1915	Full Text of Germany' to Our Note	Cable to 	New York Times: (Features): 19150219
681850	 726 	NEWS	1915	B.F. GOODRICH CO. UNABLE TO TAKE CARE OF ORDERS; COMPANY IS NOW MANUFACTURING CLOSE TO 11,000 AUTOMOBILE TIRES A DAY This Represents a Gain of 50% Ove		Wall Street Journal: 19150615
682050	 166 	NEWS	1915	Letters		New York Times: (Letters): 19151101
682550	 639 	NEWS	1916	CARRANZA ARMY THREATENS NACO; Funston Hears 15,000 Troops Have Been Rushed to 	PHILIP GIBBS.Special Cable to 	New York Times: (Features): 19160627
682750	 144 	NEWS	1916	THE HOMECOMING; Reception Planned for First Infantry This Morning		Chicago Tribune: 19161005
683350	 525 	NEWS	1917	SOME GERMAN-AMERICAN SOCIETIES AND NEWSPAPERS	WILLIAM HARD.	New York Times: (Editorials): 19170807
683850	 148 	NEWS	1918	DANCE POSTURE FOR KHAKI MEN TO BE UNIFORM		Chicago Tribune: 19180408
684450	 186 	NEWS	1919	WEATHER MAN PROMISES FAIR WEATHER TODAY		Chicago Tribune: 19190305
684650	 232 	NEWS	1919	LET'S ALL HELP TO SOLVE THE H. C. L PROBLEM!		Chicago Tribune: 19190808
684850	 587 	NEWS	1920	EQUALITY FOR WOMEN	WILLIAM HARD.	New York Times: (Editorials): 19200107
684950	 1,154 	NEWS	1920	Letters		New York Times: (Letters): 19200202
685150	 155 	NEWS	1920	Delawaro is in Doubt		Chicago Tribune: 19200323
685350	 497 	NEWS	1920	ANSWERS TO INQUIRERS; 'INTELLIGENT INQUIRY IS THE PUBLIC'S GREAT SAFEGUARD' NON-RESIDENT BUSINESS WITHIN THE STATE		Wall Street Journal: 19200518
685450	 665 	NEWS	1920	M'ADOO'S REFUSAL RELIEF TO TAMMANY; Chiefs at French Lick Are Openly Pleased, While Taggart Says It Means Marshall. OFF TO CONFER IN CHICAGO New York 	EDWIN L. JAMES. Copyight, 1920, by 	New York Times: (Features): 19200619
685650	 685 	NEWS	1920	A RADICAL ON RED RUSSIA		Chicago Tribune: 19200815
686050	 946 	NEWS	1920	HUGHES AND HARDING DISCUSS 	WALTER DURANTY. Copyright, 1919, by 	New York Times: (Features): 19201211
686950	 1,803 	NEWS	1921	BALFOUR DECLARES LEAGUE IS CRIPPLED; He Tells Assembly Its Work Is Hampered While 'Great Nations' Remain Outside. NEW ACTION ON MANDATES Cecil's Resol	EDWIN L. JAMES. Copyright, 1921, by 	New York Times: (Features): 19210911
